epoch,distortion_loss,cross_entropy_loss
0,0.05117860808968544,1.4863731861114502
1,0.051347970962524414,1.4416589736938477
2,0.04910317435860634,1.2942851781845093
3,0.04872381314635277,1.1793304681777954
4,0.04831509292125702,1.242760181427002
5,0.048377856612205505,1.2003202438354492
6,0.04809246584773064,1.1903042793273926
7,0.04764295741915703,1.1464568376541138
8,0.047533921897411346,1.1551049947738647
9,0.04735972359776497,1.1213058233261108
10,0.047150734812021255,1.1001384258270264
11,0.047075770795345306,1.080567717552185
12,0.04675662890076637,1.119249701499939
13,0.047306809574365616,1.0378955602645874
14,0.04671739786863327,1.0661139488220215
15,0.04698355123400688,1.1649714708328247
16,0.04790208116173744,1.0087673664093018
17,0.04675276577472687,1.072962999343872
18,0.046496544033288956,1.0705680847167969
19,0.04664137586951256,1.1047296524047852
20,0.04595540463924408,1.032073736190796
21,0.04593077674508095,0.9801080822944641
22,0.04584681615233421,0.981752336025238
23,0.04586562141776085,0.936874508857727
24,0.045953378081321716,0.9972763657569885
