epoch,distortion_loss,perception_loss
0,0.05780699476599693,2.2342889308929443
1,0.05519898608326912,2.1131298542022705
2,0.0560884028673172,2.083618640899658
3,0.056174181401729584,2.097999095916748
4,0.05615253746509552,2.0207674503326416
5,0.05487442389130592,2.0263006687164307
6,0.05553433671593666,2.228781223297119
7,0.05521504953503609,2.0826237201690674
8,0.05700153112411499,1.9139156341552734
9,0.05425659567117691,2.270444869995117
10,0.056671153753995895,1.8808444738388062
11,0.05623430013656616,2.042585849761963
12,0.055546775460243225,2.0754988193511963
13,0.055653076618909836,2.205069065093994
14,0.05766967684030533,1.95869779586792
15,0.05733510106801987,1.9552226066589355
16,0.058701708912849426,1.80691397190094
17,0.05671635642647743,1.9832876920700073
18,0.05589847266674042,1.9871124029159546
19,0.056662119925022125,2.231290578842163
20,0.05644594132900238,2.0917279720306396
21,0.05613217502832413,2.157731056213379
22,0.057095177471637726,2.011138439178467
23,0.05709360912442207,1.8952971696853638
24,0.056753989309072495,2.060879707336426
25,0.05744406580924988,1.8626890182495117
26,0.05678154155611992,1.9856380224227905
27,0.056192796677351,2.097291946411133
28,0.056799888610839844,1.9302167892456055
29,0.057658880949020386,1.8669681549072266
