epoch,distortion_loss,perception_loss
0,0.11395815014839172,13.504232406616211
1,0.11395810544490814,12.670717239379883
2,0.10671976953744888,10.936634063720703
3,0.054841771721839905,5.855212211608887
4,0.05263336002826691,6.415981292724609
5,0.05267811194062233,6.853188991546631
6,0.05269983410835266,6.613710880279541
7,0.05214794725179672,6.379509449005127
8,0.051206640899181366,6.070711612701416
9,0.05103698745369911,6.4232988357543945
10,0.05108753964304924,6.238992214202881
11,0.05075377598404884,6.239867687225342
12,0.050649214535951614,6.3254523277282715
13,0.05073850601911545,6.492956161499023
14,0.050522442907094955,6.424314498901367
15,0.050594113767147064,6.297901630401611
16,0.05004192516207695,6.410007476806641
17,0.05036265775561333,6.5829668045043945
18,0.050325363874435425,6.379689693450928
19,0.04991314560174942,6.257569313049316
20,0.04970339685678482,6.39648962020874
21,0.0493878535926342,6.386703968048096
22,0.04945318028330803,6.459332466125488
23,0.04934725910425186,6.404110431671143
24,0.04952158033847809,6.518120288848877
25,0.04943516105413437,6.390530109405518
26,0.04933180287480354,6.380964279174805
27,0.049436457455158234,6.395951271057129
28,0.04946199059486389,6.369022846221924
29,0.04936840012669563,6.439053535461426
