epoch,distortion_loss,perception_loss
0,0.05083560198545456,1.4449408054351807
1,0.049806687980890274,1.604583740234375
2,0.05005211383104324,1.4616485834121704
3,0.049372050911188126,1.5278030633926392
4,0.05000193789601326,1.5367286205291748
5,0.049456603825092316,1.676006555557251
6,0.049141015857458115,1.5081942081451416
7,0.051092587411403656,1.4776086807250977
8,0.05013509839773178,1.5500853061676025
9,0.05041851848363876,1.3842735290527344
10,0.05053447559475899,1.4092726707458496
11,0.05162128806114197,1.2601940631866455
12,0.05031418800354004,1.7925560474395752
13,0.04977070167660713,1.4593158960342407
14,0.050786253064870834,1.4487272500991821
15,0.05058155208826065,1.4612398147583008
16,0.049430545419454575,1.5502997636795044
17,0.049185238778591156,1.6537784337997437
18,0.0509645976126194,1.4446935653686523
19,0.04918976500630379,1.5252691507339478
20,0.050174780189991,1.5041061639785767
21,0.05049442499876022,1.4271069765090942
22,0.04966363310813904,1.4720258712768555
23,0.05038677155971527,1.423003077507019
24,0.05007156729698181,1.4787616729736328
25,0.04989128187298775,1.475166916847229
26,0.05052332207560539,1.414914846420288
27,0.05050569772720337,1.4083588123321533
28,0.05109182745218277,1.3888046741485596
29,0.050404828041791916,1.4538251161575317
