epoch,distortion_loss,perception_loss
0,0.062213193625211716,1.235386610031128
1,0.06290342658758163,1.2099629640579224
2,0.06270426511764526,1.2784782648086548
3,0.06135854497551918,1.5131398439407349
4,0.06209993734955788,1.2531880140304565
5,0.06110084801912308,1.5189261436462402
6,0.06515606492757797,1.159053087234497
7,0.06453219801187515,1.1637967824935913
8,0.06364375352859497,1.2308191061019897
9,0.06189827620983124,1.480238437652588
10,0.06205675005912781,1.3547981977462769
11,0.06269285827875137,1.1627758741378784
12,0.06458833813667297,1.0876562595367432
13,0.06386978924274445,1.2823628187179565
14,0.06123751029372215,1.3859864473342896
15,0.06320221722126007,1.1811974048614502
16,0.06124717742204666,1.4661805629730225
17,0.06179902330040932,1.371899127960205
18,0.06214074417948723,1.2748583555221558
19,0.06258507072925568,1.3108081817626953
20,0.06233470141887665,1.3732624053955078
21,0.06281419843435287,1.3085538148880005
22,0.0632193461060524,1.2505499124526978
23,0.0648607537150383,1.1481077671051025
24,0.06368862092494965,1.2434546947479248
25,0.06293285638093948,1.2999200820922852
26,0.0627799928188324,1.2453405857086182
27,0.063274085521698,1.240190029144287
28,0.06431170552968979,1.148102879524231
29,0.06301920115947723,1.2134772539138794
