epoch,distortion_loss,perception_loss
0,0.05199580639600754,6.123044967651367
1,0.05155234411358833,6.1079607009887695
2,0.05117535963654518,6.46648645401001
3,0.05097503587603569,6.1705169677734375
4,0.0512235090136528,6.234865665435791
5,0.05111638829112053,6.260880470275879
6,0.05077105015516281,6.364363193511963
7,0.05086851492524147,6.289831638336182
8,0.05080435052514076,6.369358539581299
9,0.05066748708486557,6.4438958168029785
10,0.05098337307572365,6.732833385467529
11,0.05086121708154678,6.928945064544678
12,0.05069490894675255,6.643135070800781
13,0.05086198449134827,6.843860149383545
14,0.050825878977775574,6.469465255737305
15,0.05060600861907005,6.495121002197266
16,0.05123955383896828,6.510469913482666
17,0.05085460841655731,6.490647315979004
18,0.05085427686572075,6.565223217010498
19,0.0509488619863987,6.644016265869141
20,0.05056948959827423,6.798688888549805
21,0.050502244383096695,6.725063800811768
22,0.05050737038254738,6.606067657470703
23,0.05038774758577347,6.666944980621338
24,0.05046006292104721,6.758432865142822
25,0.05041025951504707,6.756776332855225
26,0.05036501958966255,6.699320316314697
27,0.050627171993255615,6.771118640899658
28,0.05041282996535301,6.6393513679504395
29,0.05034922808408737,6.675239086151123
