n_bits,distortion_loss,perception_loss,latent_dim_1,latent_dim_0,L_1,L_0,Lambda_base,Lambda_reduced

                    8.0,0.03696939597527186,4.250570933024088,4,
                    4,4,4,0.015,
                    0.0
                
