epoch,distortion_loss,perception_loss
0,0.05158380791544914,5.582701206207275
1,0.051471780985593796,5.740504741668701
2,0.04975772276520729,5.8883280754089355
3,0.049227796494960785,5.654954433441162
4,0.049067605286836624,5.823850154876709
5,0.04856805130839348,5.732581615447998
6,0.04848286136984825,5.997915267944336
7,0.048294514417648315,6.071874141693115
8,0.048075392842292786,5.720568656921387
9,0.04777131602168083,5.296121120452881
10,0.047876469790935516,6.106223106384277
11,0.047607820481061935,5.908139705657959
12,0.0476362481713295,5.849611759185791
13,0.047921210527420044,6.078122615814209
14,0.04733360931277275,6.1247639656066895
15,0.04780116304755211,5.925385475158691
16,0.047535061836242676,5.9534149169921875
17,0.047438956797122955,5.946421146392822
18,0.04757312685251236,6.173713684082031
19,0.04720194637775421,5.950691223144531
20,0.046904053539037704,6.016913890838623
21,0.046853892505168915,6.045560836791992
22,0.04671120643615723,5.766622543334961
23,0.046631697565317154,5.972471237182617
24,0.04656871780753136,5.899987697601318
