epoch,distortion_loss,perception_loss
0,0.04189228266477585,2.4431686401367188
1,0.037839215248823166,2.7825725078582764
2,0.038656432181596756,2.8566112518310547
3,0.03749099001288414,2.6651463508605957
4,0.036305565387010574,2.733362913131714
5,0.035921044647693634,2.833364248275757
6,0.035276349633932114,2.873187780380249
7,0.03618974983692169,2.781581163406372
8,0.03606421872973442,2.948694944381714
9,0.0353422611951828,2.8823132514953613
10,0.0351572148501873,3.1091561317443848
11,0.0351557657122612,2.843280553817749
12,0.035279449075460434,2.868661642074585
13,0.03521951287984848,2.7962844371795654
14,0.03536371886730194,2.826284646987915
15,0.03457429260015488,2.9368815422058105
16,0.03505489230155945,2.889892816543579
17,0.03492086008191109,2.948519706726074
18,0.03450101613998413,2.932637929916382
19,0.03446488454937935,3.0640718936920166
20,0.03384120762348175,2.8488667011260986
21,0.03376269340515137,2.810655117034912
22,0.03377135097980499,2.8095929622650146
23,0.03385194391012192,2.852180004119873
24,0.03384459763765335,2.8106632232666016
25,0.03372132033109665,2.857060194015503
26,0.03360046446323395,2.8512074947357178
27,0.033540185540914536,2.8828186988830566
28,0.0335075780749321,2.849727153778076
29,0.03345653787255287,2.8803412914276123
