n_bits,distortion_loss,perception_loss,latent_dim_1,latent_dim_0,L_1,L_0,Lambda_base,Lambda_reduced

                    8.0,0.04051770890752474,2.8688061237335205,4,
                    4,4,4,0.015,
                    0.005
                
