epoch,distortion_loss,perception_loss
0,0.05167050659656525,6.248766899108887
1,0.051095377653837204,6.398945331573486
2,0.05072582885622978,6.146422386169434
3,0.050773147493600845,6.55006742477417
4,0.050662897527217865,6.59932804107666
5,0.050583917647600174,6.555600643157959
6,0.050915155559778214,6.554915428161621
7,0.050533223897218704,6.289182662963867
8,0.050787292420864105,6.4932146072387695
9,0.050643566995859146,6.735204696655273
10,0.05052710697054863,6.665429592132568
11,0.05043796822428703,6.389781951904297
12,0.05051017925143242,6.065032005310059
13,0.050432853400707245,6.734177112579346
14,0.05051235109567642,6.832556247711182
15,0.050445426255464554,6.720539093017578
16,0.05041230097413063,6.689608573913574
17,0.05044766142964363,6.7490553855896
18,0.05036536604166031,6.666050434112549
19,0.05051779747009277,6.496603012084961
20,0.050303198397159576,6.739210605621338
21,0.0502525269985199,6.829466819763184
22,0.05022938549518585,6.631853103637695
23,0.05006001889705658,6.742812156677246
24,0.050087179988622665,6.6486310958862305
25,0.05016213282942772,6.690468788146973
26,0.0501796118915081,6.880556106567383
27,0.05018443614244461,6.806632041931152
28,0.05027124658226967,6.7417802810668945
29,0.05015149712562561,6.724699974060059
