epoch,distortion_loss,perception_loss
0,0.06541811674833298,1.7655764818191528
1,0.06276126205921173,2.377192974090576
2,0.06437645852565765,2.185465097427368
3,0.06236598268151283,2.4824652671813965
4,0.06326186656951904,2.4778146743774414
5,0.06291092187166214,2.2954838275909424
6,0.06419174373149872,2.101188898086548
7,0.06179172173142433,2.3926732540130615
8,0.06233832985162735,2.312371015548706
9,0.061048608273267746,2.539713144302368
10,0.06198732182383537,2.6610541343688965
11,0.06285817921161652,2.5970261096954346
12,0.06183214485645294,2.5734081268310547
13,0.0626128762960434,2.4195330142974854
14,0.06357487291097641,2.3161721229553223
15,0.06317349523305893,2.2080166339874268
16,0.06180623546242714,2.3384182453155518
17,0.06455446779727936,2.157266139984131
18,0.06219591945409775,2.3621201515197754
19,0.0620247982442379,2.388144016265869
20,0.06266213208436966,2.3953545093536377
21,0.06357476860284805,2.3109076023101807
22,0.06372425705194473,2.1768252849578857
23,0.06359860301017761,2.2660584449768066
24,0.06507834047079086,2.027418613433838
25,0.06368152797222137,2.182002544403076
26,0.06385817378759384,2.198110342025757
27,0.06412661820650101,2.1505980491638184
28,0.06403591483831406,2.1589784622192383
29,0.06430865824222565,2.0163686275482178
