epoch,distortion_loss,perception_loss
0,0.04476793855428696,1.802907943725586
1,0.03962134197354317,2.154263973236084
2,0.038703978061676025,2.1383819580078125
3,0.03854949399828911,2.129359722137451
4,0.03816012293100357,2.122392416000366
5,0.038809217512607574,2.1398656368255615
6,0.03840925171971321,2.2822272777557373
7,0.037413083016872406,2.4240918159484863
8,0.036955028772354126,2.449094295501709
9,0.03723682835698128,2.296694755554199
10,0.03699546307325363,2.3460824489593506
11,0.0373656302690506,2.4205334186553955
12,0.03657754883170128,2.4465417861938477
13,0.037131167948246,2.455270528793335
14,0.0374678410589695,2.2597010135650635
15,0.03654230758547783,2.4074654579162598
16,0.03650791570544243,2.5178377628326416
17,0.0364987775683403,2.4351775646209717
18,0.036883752793073654,2.3461837768554688
19,0.037094030529260635,2.199395179748535
20,0.03566386178135872,2.4235808849334717
21,0.035533878952264786,2.4130640029907227
22,0.03562447428703308,2.3845808506011963
23,0.035713572055101395,2.4009132385253906
24,0.035789377987384796,2.336538314819336
25,0.03550533577799797,2.3770174980163574
26,0.035574592649936676,2.378638505935669
27,0.035777680575847626,2.3342678546905518
28,0.03569115325808525,2.370244026184082
29,0.03563331067562103,2.361222505569458
