epoch,distortion_loss,perception_loss
0,0.06832429766654968,1.7735271453857422
1,0.0699818953871727,1.6791247129440308
2,0.06908299028873444,1.4244608879089355
3,0.06926329433917999,1.4917157888412476
4,0.06946104019880295,1.6112796068191528
5,0.06843529641628265,1.6254616975784302
6,0.06858682632446289,1.8399652242660522
7,0.06814020872116089,1.555082082748413
8,0.07106723636388779,1.4947142601013184
9,0.0675339475274086,1.6289435625076294
10,0.06801115721464157,1.645509958267212
11,0.06829199939966202,1.7091128826141357
12,0.0695769414305687,1.5385311841964722
13,0.07144729793071747,1.4435042142868042
14,0.06835127621889114,1.7650309801101685
15,0.07270773500204086,1.3144980669021606
16,0.06963677704334259,1.5106574296951294
17,0.06793956458568573,1.6414941549301147
18,0.06924561411142349,1.7358760833740234
19,0.07052967697381973,1.5502876043319702
20,0.07086337357759476,1.4882946014404297
21,0.07113167643547058,1.356773853302002
22,0.07238399237394333,1.2678437232971191
23,0.07081741839647293,1.326263189315796
24,0.0736132487654686,1.1564908027648926
25,0.07166416198015213,1.4312946796417236
26,0.07028815895318985,1.3365530967712402
27,0.07278004288673401,1.1920561790466309
28,0.07156255841255188,1.2690225839614868
29,0.07331110537052155,1.1796355247497559
