epoch,distortion_loss,perception_loss
0,0.06614196300506592,1.020695686340332
1,0.06278720498085022,1.05815851688385
2,0.06309523433446884,1.1023831367492676
3,0.06316253542900085,0.9912044405937195
4,0.06316439807415009,1.3614630699157715
5,0.06322890520095825,1.146329402923584
6,0.06226135045289993,1.3054618835449219
7,0.06330770999193192,1.153809905052185
8,0.06393222510814667,1.036294937133789
9,0.06494555622339249,1.151632308959961
10,0.0650375485420227,1.2959942817687988
11,0.06101282685995102,1.397914171218872
12,0.06563275307416916,0.8962169885635376
13,0.0625111535191536,1.2538100481033325
14,0.06249469891190529,1.2744462490081787
15,0.06263813376426697,1.3967888355255127
16,0.06359310448169708,1.4893324375152588
17,0.06391968578100204,1.3808155059814453
18,0.0639687106013298,1.3830915689468384
19,0.06283582001924515,1.6504038572311401
20,0.06354999542236328,1.2802302837371826
21,0.06384527683258057,1.2185323238372803
22,0.06330311298370361,1.2023391723632812
23,0.06268715858459473,1.352002739906311
24,0.062490832060575485,1.2627418041229248
25,0.06400391459465027,1.1762166023254395
26,0.06314762681722641,1.2452075481414795
27,0.06405248492956161,1.1726821660995483
28,0.06286736577749252,1.2476589679718018
29,0.06383673846721649,1.1499896049499512
