epoch,distortion_loss,perception_loss
0,0.05304916203022003,5.980881690979004
1,0.05177708715200424,6.258544921875
2,0.05078038200736046,5.799068450927734
3,0.05075785517692566,5.893312454223633
4,0.05024326220154762,6.063340663909912
5,0.050204887986183167,5.918466091156006
6,0.04938209056854248,5.984210968017578
7,0.049352746456861496,6.105371475219727
8,0.049286745488643646,6.101448059082031
9,0.048671867698431015,5.848485946655273
10,0.048644836992025375,5.908143043518066
11,0.04922950267791748,6.335300445556641
12,0.04857173189520836,6.2363739013671875
13,0.048637136816978455,6.139090538024902
14,0.04856808856129646,5.800081729888916
15,0.0484793484210968,6.04623556137085
16,0.048287756741046906,5.964794158935547
17,0.04825155436992645,6.068025588989258
18,0.04846227169036865,5.913069725036621
19,0.048657916486263275,5.9679388999938965
20,0.047811657190322876,6.065004348754883
21,0.04765469953417778,6.1044511795043945
22,0.047577470541000366,6.072436332702637
23,0.04765067249536514,6.12121057510376
24,0.04767511785030365,6.108233451843262
25,0.04755525663495064,6.003687381744385
26,0.047670017927885056,6.119726657867432
27,0.047455545514822006,6.091859340667725
28,0.04754616692662239,6.080881595611572
29,0.047488946467638016,6.065445899963379
