epoch,distortion_loss,perception_loss
0,0.04729834944009781,1.1520283222198486
1,0.04721417278051376,1.356025218963623
2,0.04458944499492645,1.3035013675689697
3,0.04367958754301071,1.4533313512802124
4,0.04332737624645233,1.405815839767456
5,0.043704818934202194,1.3805127143859863
6,0.043230243027210236,1.4013278484344482
7,0.04323453828692436,1.4749610424041748
8,0.042283982038497925,1.5585561990737915
9,0.04295188933610916,1.4389652013778687
10,0.04284606873989105,1.5027639865875244
11,0.042531952261924744,1.4778187274932861
12,0.04234759882092476,1.5112569332122803
13,0.04232466220855713,1.558574914932251
14,0.041822150349617004,1.598858118057251
15,0.04132279008626938,1.6203749179840088
16,0.04189335182309151,1.6074658632278442
17,0.041165269911289215,1.7125624418258667
18,0.04223521798849106,1.456070899963379
19,0.041299063712358475,1.6267497539520264
20,0.04082543030381203,1.5829975605010986
21,0.04121885448694229,1.5170913934707642
22,0.04108419269323349,1.5359184741973877
23,0.04147138446569443,1.4327102899551392
24,0.040948279201984406,1.5040867328643799
25,0.04131551459431648,1.4818758964538574
26,0.04094258323311806,1.5337778329849243
27,0.04081609845161438,1.5131839513778687
28,0.04085112735629082,1.5127979516983032
29,0.040862083435058594,1.49079430103302
