epoch,distortion_loss,perception_loss
0,0.052757274359464645,2.556257486343384
1,0.051736291497945786,2.641631603240967
2,0.051935289055109024,2.573479413986206
3,0.05309891328215599,2.3510031700134277
4,0.05254235118627548,2.726480484008789
5,0.05151115730404854,2.663362503051758
6,0.051411889493465424,2.5687074661254883
7,0.05110993981361389,2.732971668243408
8,0.0516638308763504,2.8229362964630127
9,0.051651354879140854,2.5347373485565186
10,0.05216728523373604,2.5728862285614014
11,0.051520127803087234,2.7455191612243652
12,0.05335361883044243,2.4508585929870605
13,0.05247896537184715,2.6189723014831543
14,0.0522928461432457,2.4254140853881836
15,0.05143974348902702,2.764739751815796
16,0.05233139544725418,2.578601121902466
17,0.05334121733903885,2.7225100994110107
18,0.05309039354324341,2.568605899810791
19,0.051461685448884964,2.7727057933807373
20,0.05179563909769058,2.6973273754119873
21,0.0516301728785038,2.6397573947906494
22,0.0517641082406044,2.718439817428589
23,0.05235746502876282,2.6009159088134766
24,0.052226413041353226,2.6106204986572266
25,0.051413241773843765,2.656464099884033
26,0.05204959586262703,2.6247267723083496
27,0.0519605316221714,2.6198198795318604
28,0.05213440954685211,2.561890125274658
29,0.052206698805093765,2.6305952072143555
