epoch,distortion_loss,perception_loss
0,0.058148790150880814,1.4631259441375732
1,0.06097111478447914,1.2072495222091675
2,0.056916747242212296,1.7841296195983887
3,0.05827780440449715,1.6568852663040161
4,0.05746959149837494,1.8642890453338623
5,0.05655727535486221,2.025512456893921
6,0.05620572343468666,1.9421169757843018
7,0.05641292408108711,1.8391202688217163
8,0.05874627083539963,1.7960227727890015
9,0.05602681636810303,1.8865324258804321
10,0.05637064203619957,2.0678694248199463
11,0.05645367130637169,2.201836585998535
12,0.05482623726129532,2.221235513687134
13,0.057741012424230576,1.8741933107376099
14,0.056840237230062485,2.1423287391662598
15,0.05621170625090599,2.052703380584717
16,0.055234190076589584,2.1663246154785156
17,0.05551942065358162,2.188441276550293
18,0.05791732668876648,1.9561089277267456
19,0.0554664172232151,2.1457526683807373
20,0.056033581495285034,2.077695369720459
21,0.056121066212654114,2.032144784927368
22,0.056421514600515366,1.9709932804107666
23,0.05770842730998993,1.8517115116119385
24,0.05698695406317711,1.9090362787246704
25,0.056076470762491226,1.9923065900802612
26,0.05691821128129959,1.8633719682693481
27,0.0570397824048996,1.93877375125885
28,0.057361021637916565,1.8753154277801514
29,0.05679992586374283,1.8942698240280151
