epoch,distortion_loss,perception_loss
0,0.05111473426222801,3.1357362270355225
1,0.04800980165600777,3.703659772872925
2,0.04844825714826584,3.3987479209899902
3,0.047816358506679535,3.26385498046875
4,0.047354940325021744,3.546596050262451
5,0.04790139198303223,3.5289015769958496
6,0.046670857816934586,3.6973962783813477
7,0.04644578695297241,3.7709875106811523
8,0.046400297433137894,3.6953492164611816
9,0.04691455885767937,3.543764352798462
10,0.04659242928028107,3.5561089515686035
11,0.04625263065099716,3.8195972442626953
12,0.0458376407623291,3.8067471981048584
13,0.046036090701818466,3.7177846431732178
14,0.04604287073016167,3.8248538970947266
15,0.04613068699836731,3.604964256286621
16,0.045613426715135574,3.9843451976776123
17,0.04642539098858833,3.6642203330993652
18,0.04653863236308098,3.867461919784546
19,0.046075038611888885,3.68697452545166
20,0.045442551374435425,3.713711738586426
21,0.04538750648498535,3.7591874599456787
22,0.04518190771341324,3.740387439727783
23,0.045453689992427826,3.6747171878814697
24,0.04513954371213913,3.779200792312622
25,0.04536857083439827,3.646045207977295
26,0.04540000855922699,3.7079765796661377
27,0.045439910143613815,3.6249327659606934
28,0.04548158496618271,3.618199110031128
29,0.04534514620900154,3.751559257507324
