n_bits,distortion_loss,perception_loss,latent_dim_1,latent_dim_0,L_1,L_0,Lambda_base,Lambda_reduced

                    10.0,0.03784004598855972,1.99844229221344,5,
                    5,4,4,0.015,
                    0.006
                
