epoch,distortion_loss,perception_loss
0,0.0516156367957592,6.183938026428223
1,0.05102179944515228,6.04984188079834
2,0.050886478275060654,6.62210750579834
3,0.05102850869297981,6.175793647766113
4,0.05085665360093117,6.368783473968506
5,0.050700511783361435,6.39267635345459
6,0.05056224390864372,6.456145286560059
7,0.050586212426424026,6.5221710205078125
8,0.050675518810749054,6.615063667297363
9,0.05055535212159157,6.592745780944824
10,0.05094476044178009,6.29750394821167
11,0.05121498182415962,6.685099124908447
12,0.05059844255447388,6.271275043487549
13,0.050488971173763275,7.043234348297119
14,0.050555240362882614,6.771823883056641
15,0.050313401967287064,6.325019359588623
16,0.05040881037712097,6.782009124755859
17,0.05035676062107086,6.468459129333496
18,0.050340890884399414,6.808988094329834
19,0.050645459443330765,6.707829475402832
20,0.05036437138915062,6.835637092590332
21,0.050270892679691315,6.768450736999512
22,0.05024205893278122,6.682459354400635
23,0.05015905573964119,6.65875768661499
24,0.05010412633419037,6.74901008605957
25,0.05035609006881714,6.859926223754883
26,0.05013355612754822,6.789373397827148
27,0.050305917859077454,6.729903697967529
28,0.05014217644929886,6.716193675994873
29,0.050183989107608795,6.684938907623291
