n_bits,distortion_loss,perception_loss,latent_dim_1,latent_dim_0,L_1,L_0,Lambda_base,Lambda_reduced

                    10.0,0.0347553255657355,2.580024321873983,5,
                    5,4,4,0.015,
                    0.004
                
