epoch,distortion_loss,perception_loss
0,0.054507266730070114,0.41286706924438477
1,0.05502722039818764,0.3557906150817871
2,0.05129856988787651,0.5358264446258545
3,0.052061595022678375,0.4652213752269745
4,0.05182022601366043,0.3949948251247406
5,0.050864651799201965,0.5289750099182129
6,0.04941839352250099,0.633664608001709
7,0.049810901284217834,0.509032130241394
8,0.049358151853084564,0.6192435622215271
9,0.05025103688240051,0.6349828243255615
10,0.048407670110464096,0.6902754902839661
11,0.04825810715556145,0.6547858119010925
12,0.04885648563504219,0.6214681267738342
13,0.0495331846177578,0.5520986318588257
14,0.048470981419086456,0.6103626489639282
15,0.04849657043814659,0.6949882507324219
16,0.04881157726049423,0.5492716431617737
17,0.049027469009160995,0.6656211614608765
18,0.04822881892323494,0.6792222261428833
19,0.04762255400419235,0.6707606315612793
20,0.048406340181827545,0.650204062461853
21,0.04756780341267586,0.668316662311554
22,0.048133447766304016,0.6333596706390381
23,0.04723343998193741,0.6751547455787659
24,0.04726967215538025,0.6753777861595154
25,0.04679899290204048,0.7255387306213379
26,0.04780793562531471,0.6496787071228027
27,0.04719783738255501,0.6789568066596985
28,0.04724232852458954,0.6502004861831665
29,0.0469805970788002,0.6494916677474976
