epoch,distortion_loss,perception_loss
0,0.0514206662774086,6.177577018737793
1,0.050913456827402115,6.433376312255859
2,0.05106732249259949,6.341257095336914
3,0.05077006667852402,6.42288875579834
4,0.05053171142935753,6.4129767417907715
5,0.050749290734529495,6.443849086761475
6,0.05045134574174881,6.4626946449279785
7,0.05046653747558594,6.517775535583496
8,0.05060230568051338,6.409648418426514
9,0.05065709725022316,6.131641864776611
10,0.05041339620947838,6.639741897583008
11,0.0506725087761879,6.78591251373291
12,0.05048665776848793,6.25732421875
13,0.050586406141519547,6.299570560455322
14,0.0504087433218956,6.7225341796875
15,0.050609488040208817,6.5128631591796875
16,0.050621360540390015,6.430550575256348
17,0.05046386271715164,6.534308433532715
18,0.050483088940382004,6.492060661315918
19,0.05036461725831032,6.5568060874938965
20,0.05030253157019615,6.80916690826416
21,0.05026853084564209,6.611185550689697
22,0.05021537467837334,6.8072919845581055
23,0.05027112737298012,6.699706077575684
24,0.05016837641596794,6.763113975524902
25,0.050221286714076996,6.686131954193115
26,0.05023747682571411,6.69350004196167
27,0.05019964650273323,6.744868755340576
28,0.05014531686902046,6.700221061706543
29,0.050099246203899384,6.774406909942627
