epoch,distortion_loss,perception_loss
0,0.05009067431092262,0.9185283780097961
1,0.050321631133556366,0.6100372672080994
2,0.04823219031095505,0.7414257526397705
3,0.049400780349969864,0.6888952255249023
4,0.04847975820302963,0.7611627578735352
5,0.048018645495176315,0.7331225872039795
6,0.04850418493151665,0.6467995643615723
7,0.047362033277750015,0.7154210805892944
8,0.04983751103281975,0.6207005977630615
9,0.04770508408546448,0.7641398906707764
10,0.047717493027448654,0.8138924837112427
11,0.04848743602633476,0.6791099309921265
12,0.04765244200825691,0.7493224143981934
13,0.04752909019589424,0.788580060005188
14,0.04701327532529831,0.7491077184677124
15,0.047514308243989944,0.8147335648536682
16,0.04625970497727394,0.8844058513641357
17,0.04793839156627655,0.6466270089149475
18,0.04833698645234108,0.6931697130203247
19,0.048759426921606064,0.6865699291229248
20,0.0476507805287838,0.7521722316741943
21,0.048132941126823425,0.7122206687927246
22,0.04774137958884239,0.7301225662231445
23,0.04799032583832741,0.7306907176971436
24,0.04746299982070923,0.7514327764511108
25,0.04786277189850807,0.7110028266906738
26,0.04822300374507904,0.6892905235290527
27,0.0475788377225399,0.7556131482124329
28,0.04804624244570732,0.7471705675125122
29,0.047952085733413696,0.7050940990447998
