epoch,distortion_loss,perception_loss
0,0.04941394552588463,1.7386680841445923
1,0.04605095088481903,2.149244785308838
2,0.04501373693346977,2.289038896560669
3,0.04493040218949318,2.383519411087036
4,0.04575473442673683,2.193995952606201
5,0.044369302690029144,2.330528736114502
6,0.044153958559036255,2.5069358348846436
7,0.04476260393857956,2.3151514530181885
8,0.04475024342536926,2.3705105781555176
9,0.04442092403769493,2.376845598220825
10,0.04378526657819748,2.466714382171631
11,0.04429631680250168,2.242558479309082
12,0.0439646914601326,2.4680092334747314
13,0.043969545513391495,2.2662360668182373
14,0.04360124096274376,2.4866139888763428
15,0.04304905980825424,2.6988718509674072
16,0.042811792343854904,2.640573024749756
17,0.04318617284297943,2.591914415359497
18,0.04390374571084976,2.4067773818969727
19,0.04314308241009712,2.5377652645111084
20,0.04239392280578613,2.5306851863861084
21,0.04261157661676407,2.4575586318969727
22,0.0426739938557148,2.4779579639434814
23,0.04268752783536911,2.4790492057800293
24,0.04268340766429901,2.496807336807251
25,0.04311550781130791,2.401195526123047
26,0.042695481330156326,2.4591474533081055
27,0.04285283759236336,2.393294334411621
28,0.042737752199172974,2.4039371013641357
29,0.042768485844135284,2.4314346313476562
